date,body1,body2,aspect_type,aspect_nature,orb,exact,body1_sign,body2_sign,primary_scoring,bonus_eligible,influence_weight
2018-03-05,Mercury,Jupiter,trine,harmonious,5.36,False,Pisces,Scorpio,True,,
2018-03-05,Venus,Mars,square,harsh,5.24,False,Pisces,Sagittarius,True,,
2018-03-05,Venus,Jupiter,trine,harmonious,4.94,False,Pisces,Scorpio,True,,
2018-03-05,Neptune,Sun,conjunction,neutral,0.89,True,Pisces,Pisces,False,True,85.0
2018-03-06,Sun,Moon,trine,harmonious,3.64,False,Pisces,Scorpio,True,,
2018-03-06,Mercury,Venus,conjunction,neutral,0.93,True,Aries,Pisces,True,,
2018-03-06,Venus,Mars,square,harsh,5.89,False,Pisces,Sagittarius,True,,
2018-03-07,Moon,Venus,trine,harmonious,5.82,False,Scorpio,Aries,True,,
2018-03-07,Moon,Jupiter,conjunction,neutral,1.6,False,Scorpio,Scorpio,True,,
2018-03-07,Mercury,Venus,conjunction,neutral,1.41,False,Aries,Aries,True,,
2018-03-07,Mercury,Saturn,square,harsh,5.72,False,Aries,Capricorn,True,,
2018-03-08,Sun,Jupiter,trine,harmonious,5.36,False,Pisces,Scorpio,True,,
2018-03-08,Moon,Mercury,trine,harmonious,3.41,False,Sagittarius,Aries,True,,
2018-03-08,Moon,Venus,trine,harmonious,5.23,False,Sagittarius,Aries,True,,
2018-03-08,Mercury,Venus,conjunction,neutral,1.83,False,Aries,Aries,True,,
2018-03-08,Mercury,Saturn,square,harsh,4.12,False,Aries,Capricorn,True,,
2018-03-08,Venus,Saturn,square,harsh,5.95,False,Aries,Capricorn,True,,
2018-03-09,Sun,Moon,square,harsh,0.31,True,Pisces,Sagittarius,True,,
2018-03-09,Sun,Jupiter,trine,harmonious,4.37,False,Pisces,Scorpio,True,,
2018-03-09,Moon,Mars,conjunction,neutral,6.09,False,Sagittarius,Sagittarius,True,,
2018-03-09,Mercury,Venus,conjunction,neutral,2.19,False,Aries,Aries,True,,
2018-03-09,Mercury,Saturn,square,harsh,2.58,False,Aries,Capricorn,True,,
2018-03-09,Venus,Saturn,square,harsh,4.77,False,Aries,Capricorn,True,,
2018-03-10,Sun,Mars,square,harsh,5.98,False,Pisces,Sagittarius,True,,
2018-03-10,Sun,Jupiter,trine,harmonious,3.36,False,Pisces,Scorpio,True,,
2018-03-10,Moon,Mercury,square,harsh,5.79,False,Capricorn,Aries,True,,
2018-03-10,Moon,Venus,square,harsh,3.31,False,Capricorn,Aries,True,,
2018-03-10,Moon,Mars,conjunction,neutral,5.21,False,Capricorn,Sagittarius,True,,
2018-03-10,Moon,Saturn,conjunction,neutral,6.9,False,Capricorn,Capricorn,True,,
2018-03-10,Mercury,Venus,conjunction,neutral,2.48,False,Aries,Aries,True,,
2018-03-10,Mercury,Saturn,square,harsh,1.11,False,Aries,Capricorn,True,,
2018-03-10,Venus,Saturn,square,harsh,3.58,False,Aries,Capricorn,True,,
2018-03-10,Uranus,Mars,trine,harmonious,0.52,True,Aries,Sagittarius,False,True,90.0
2018-03-10,Pluto,Sun,sextile,harmonious,0.98,True,Capricorn,Pisces,False,True,95.0
2018-03-11,Sun,Mars,square,harsh,5.57,False,Pisces,Sagittarius,True,,
2018-03-11,Sun,Jupiter,trine,harmonious,2.36,False,Pisces,Scorpio,True,,
2018-03-11,Moon,Mercury,square,harsh,4.57,False,Capricorn,Aries,True,,
2018-03-11,Moon,Saturn,conjunction,neutral,4.86,False,Capricorn,Capricorn,True,,
2018-03-11,Mercury,Venus,conjunction,neutral,2.68,False,Aries,Aries,True,,
2018-03-11,Mercury,Saturn,square,harsh,0.28,True,Aries,Capricorn,True,,
2018-03-11,Venus,Saturn,square,harsh,2.4,False,Aries,Capricorn,True,,
2018-03-11,Uranus,Mars,trine,harmonious,0.01,True,Aries,Sagittarius,False,True,90.0
2018-03-11,Pluto,Sun,sextile,harmonious,0.0,True,Capricorn,Pisces,False,True,95.0
2018-03-12,Sun,Moon,sextile,harmonious,2.83,False,Pisces,Capricorn,True,,
2018-03-12,Sun,Mars,square,harsh,5.15,False,Pisces,Sagittarius,True,,
2018-03-12,Sun,Jupiter,trine,harmonious,1.35,False,Pisces,Scorpio,True,,
2018-03-12,Moon,Jupiter,sextile,harmonious,1.48,False,Capricorn,Scorpio,True,,
2018-03-12,Mercury,Venus,conjunction,neutral,2.8,False,Aries,Aries,True,,
2018-03-12,Mercury,Saturn,square,harsh,1.59,False,Aries,Capricorn,True,,
2018-03-12,Venus,Saturn,square,harsh,1.22,False,Aries,Capricorn,True,,
2018-03-12,Uranus,Mars,trine,harmonious,0.55,True,Aries,Sagittarius,False,True,90.0
2018-03-12,Pluto,Sun,sextile,harmonious,0.98,True,Capricorn,Pisces,False,True,95.0
2018-03-13,Sun,Mars,square,harsh,4.73,False,Pisces,Sagittarius,True,,
2018-03-13,Sun,Jupiter,trine,harmonious,0.34,True,Pisces,Scorpio,True,,
2018-03-13,Moon,Venus,sextile,harmonious,1.5,False,Aquarius,Aries,True,,
2018-03-13,Mercury,Venus,conjunction,neutral,2.83,False,Aries,Aries,True,,
2018-03-13,Mercury,Saturn,square,harsh,2.8,False,Aries,Capricorn,True,,
2018-03-13,Venus,Saturn,square,harsh,0.03,True,Aries,Capricorn,True,,
2018-03-14,Sun,Mars,square,harsh,4.31,False,Pisces,Sagittarius,True,,
2018-03-14,Sun,Jupiter,trine,harmonious,0.67,True,Pisces,Scorpio,True,,
2018-03-14,Moon,Jupiter,square,harsh,4.52,False,Aquarius,Scorpio,True,,
2018-03-14,Mercury,Venus,conjunction,neutral,2.75,False,Aries,Aries,True,,
2018-03-14,Mercury,Saturn,square,harsh,3.9,False,Aries,Capricorn,True,,
2018-03-14,Venus,Saturn,square,harsh,1.15,False,Aries,Capricorn,True,,
2018-03-15,Sun,Mars,square,harsh,3.89,False,Pisces,Sagittarius,True,,
2018-03-15,Sun,Jupiter,trine,harmonious,1.69,False,Pisces,Scorpio,True,,
2018-03-15,Moon,Mars,sextile,harmonious,2.19,False,Pisces,Sagittarius,True,,
2018-03-15,Mercury,Venus,conjunction,neutral,2.55,False,Aries,Aries,True,,
2018-03-15,Mercury,Saturn,square,harsh,4.89,False,Aries,Capricorn,True,,
2018-03-15,Venus,Saturn,square,harsh,2.34,False,Aries,Capricorn,True,,
2018-03-16,Sun,Mars,square,harsh,3.47,False,Pisces,Sagittarius,True,,
2018-03-16,Sun,Jupiter,trine,harmonious,2.7,False,Pisces,Scorpio,True,,
2018-03-16,Mercury,Venus,conjunction,neutral,2.24,False,Aries,Aries,True,,
2018-03-16,Mercury,Saturn,square,harsh,5.77,False,Aries,Capricorn,True,,
2018-03-16,Venus,Saturn,square,harsh,3.53,False,Aries,Capricorn,True,,
2018-03-16,Neptune,Moon,conjunction,neutral,0.93,True,Pisces,Pisces,False,True,85.0
2018-03-17,Sun,Moon,conjunction,neutral,0.59,True,Pisces,Pisces,True,,
2018-03-17,Sun,Mars,square,harsh,3.05,False,Pisces,Sagittarius,True,,
2018-03-17,Sun,Jupiter,trine,harmonious,3.73,False,Pisces,Scorpio,True,,
2018-03-17,Moon,Mars,square,harsh,3.64,False,Pisces,Sagittarius,True,,
2018-03-17,Moon,Jupiter,trine,harmonious,3.13,False,Pisces,Scorpio,True,,
2018-03-17,Mercury,Venus,conjunction,neutral,1.8,False,Aries,Aries,True,,
2018-03-17,Venus,Saturn,square,harsh,4.72,False,Aries,Capricorn,True,,
2018-03-18,Sun,Mars,square,harsh,2.63,False,Pisces,Capricorn,True,,
2018-03-18,Sun,Jupiter,trine,harmonious,4.75,False,Pisces,Scorpio,True,,
2018-03-18,Moon,Mercury,conjunction,neutral,6.23,False,Aries,Aries,True,,
2018-03-18,Moon,Venus,conjunction,neutral,4.99,False,Aries,Aries,True,,
2018-03-18,Moon,Saturn,square,harsh,0.92,True,Aries,Capricorn,True,,
2018-03-18,Mercury,Venus,conjunction,neutral,1.24,False,Aries,Aries,True,,
2018-03-18,Venus,Saturn,square,harsh,5.91,False,Aries,Capricorn,True,,
2018-03-18,Mars,Saturn,conjunction,neutral,7.93,False,Capricorn,Capricorn,True,,
2018-03-19,Sun,Mars,square,harsh,2.2,False,Pisces,Capricorn,True,,
2018-03-19,Sun,Jupiter,trine,harmonious,5.77,False,Pisces,Scorpio,True,,
2018-03-19,Moon,Mercury,conjunction,neutral,6.55,False,Aries,Aries,True,,
2018-03-19,Moon,Venus,conjunction,neutral,7.09,False,Aries,Aries,True,,
2018-03-19,Mercury,Venus,conjunction,neutral,0.54,True,Aries,Aries,True,,
2018-03-19,Mars,Saturn,conjunction,neutral,7.4,False,Capricorn,Capricorn,True,,
2018-03-20,Sun,Mars,square,harsh,1.78,False,Pisces,Capricorn,True,,
2018-03-20,Moon,Mars,trine,harmonious,4.57,False,Taurus,Capricorn,True,,
2018-03-20,Moon,Saturn,trine,harmonious,2.31,False,Taurus,Capricorn,True,,
2018-03-20,Mercury,Venus,conjunction,neutral,0.29,True,Aries,Aries,True,,
2018-03-20,Mars,Saturn,conjunction,neutral,6.88,False,Capricorn,Capricorn,True,,
2018-03-21,Sun,Mars,square,harsh,1.35,False,Aries,Capricorn,True,,
2018-03-21,Moon,Jupiter,opposition,harsh,3.09,False,Taurus,Scorpio,True,,
2018-03-21,Mercury,Venus,conjunction,neutral,1.26,False,Aries,Aries,True,,
2018-03-21,Mars,Saturn,conjunction,neutral,6.36,False,Capricorn,Capricorn,True,,
2018-03-22,Sun,Moon,sextile,harmonious,1.96,False,Aries,Gemini,True,,
2018-03-22,Sun,Mars,square,harsh,0.93,True,Aries,Capricorn,True,,
2018-03-22,Mercury,Venus,conjunction,neutral,2.36,False,Aries,Aries,True,,
2018-03-22,Mars,Saturn,conjunction,neutral,5.83,False,Capricorn,Capricorn,True,,
2018-03-23,Sun,Mars,square,harsh,0.5,True,Aries,Capricorn,True,,
2018-03-23,Sun,Saturn,square,harsh,5.81,False,Aries,Capricorn,True,,
2018-03-23,Moon,Mercury,sextile,harmonious,0.87,True,Gemini,Aries,True,,
2018-03-23,Moon,Venus,sextile,harmonious,2.73,False,Gemini,Aries,True,,
2018-03-23,Mercury,Venus,conjunction,neutral,3.6,False,Aries,Aries,True,,
2018-03-23,Mars,Saturn,conjunction,neutral,5.31,False,Capricorn,Capricorn,True,,
2018-03-23,Pluto,Venus,square,harsh,0.57,True,Capricorn,Aries,False,True,95.0
2018-03-24,Sun,Moon,square,harsh,1.96,False,Aries,Cancer,True,,
2018-03-24,Sun,Mars,square,harsh,0.07,True,Aries,Capricorn,True,,
2018-03-24,Sun,Saturn,square,harsh,4.86,False,Aries,Capricorn,True,,
2018-03-24,Moon,Mars,opposition,harsh,2.03,False,Cancer,Capricorn,True,,
2018-03-24,Mercury,Venus,conjunction,neutral,4.96,False,Aries,Aries,True,,
2018-03-24,Mars,Saturn,conjunction,neutral,4.79,False,Capricorn,Capricorn,True,,
2018-03-24,Pluto,Venus,square,harsh,0.65,True,Capricorn,Aries,False,True,95.0
2018-03-25,Sun,Mars,square,harsh,0.36,True,Aries,Capricorn,True,,
2018-03-25,Sun,Saturn,square,harsh,3.91,False,Aries,Capricorn,True,,
2018-03-25,Moon,Mercury,square,harsh,0.54,True,Cancer,Aries,True,,
2018-03-25,Mercury,Venus,conjunction,neutral,6.45,False,Aries,Aries,True,,
2018-03-25,Mars,Saturn,conjunction,neutral,4.26,False,Capricorn,Capricorn,True,,
2018-03-26,Sun,Moon,trine,harmonious,5.63,False,Aries,Leo,True,,
2018-03-26,Sun,Mars,square,harsh,0.78,True,Aries,Capricorn,True,,
2018-03-26,Sun,Saturn,square,harsh,2.96,False,Aries,Capricorn,True,,
2018-03-26,Moon,Venus,square,harsh,5.95,False,Leo,Aries,True,,
2018-03-26,Mars,Saturn,conjunction,neutral,3.74,False,Capricorn,Capricorn,True,,
2018-03-27,Sun,Mars,square,harsh,1.22,False,Aries,Capricorn,True,,
2018-03-27,Sun,Saturn,square,harsh,2.0,False,Aries,Capricorn,True,,
2018-03-27,Moon,Mercury,trine,harmonious,1.32,False,Leo,Aries,True,,
2018-03-27,Mars,Saturn,conjunction,neutral,3.22,False,Capricorn,Capricorn,True,,
2018-03-28,Sun,Mercury,conjunction,neutral,7.35,False,Aries,Aries,True,,
2018-03-28,Sun,Mars,square,harsh,1.65,False,Aries,Capricorn,True,,
2018-03-28,Sun,Saturn,square,harsh,1.05,False,Aries,Capricorn,True,,
2018-03-28,Moon,Venus,trine,harmonious,1.86,False,Leo,Aries,True,,
2018-03-28,Moon,Jupiter,square,harsh,5.88,False,Leo,Scorpio,True,,
2018-03-28,Mars,Saturn,conjunction,neutral,2.69,False,Capricorn,Capricorn,True,,
2018-03-28,Uranus,Venus,conjunction,neutral,0.63,True,Aries,Aries,False,True,90.0
2018-03-29,Sun,Mercury,conjunction,neutral,5.7,False,Aries,Aries,True,,
2018-03-29,Sun,Mars,square,harsh,2.08,False,Aries,Capricorn,True,,
2018-03-29,Sun,Saturn,square,harsh,0.09,True,Aries,Capricorn,True,,
2018-03-29,Moon,Mars,trine,harmonious,5.97,False,Virgo,Capricorn,True,,
2018-03-29,Moon,Saturn,trine,harmonious,3.8,False,Virgo,Capricorn,True,,
2018-03-29,Mercury,Saturn,square,harsh,5.61,False,Aries,Capricorn,True,,
2018-03-29,Mars,Saturn,conjunction,neutral,2.17,False,Capricorn,Capricorn,True,,
2018-03-29,Uranus,Venus,conjunction,neutral,0.55,True,Aries,Aries,False,True,90.0
2018-03-30,Sun,Mercury,conjunction,neutral,4.0,False,Aries,Aries,True,,
2018-03-30,Sun,Mars,square,harsh,2.51,False,Aries,Capricorn,True,,
2018-03-30,Sun,Saturn,square,harsh,0.87,True,Aries,Capricorn,True,,
2018-03-30,Mercury,Saturn,square,harsh,4.86,False,Aries,Capricorn,True,,
2018-03-30,Mars,Saturn,conjunction,neutral,1.65,False,Capricorn,Capricorn,True,,
2018-03-31,Sun,Moon,opposition,harsh,0.32,True,Aries,Libra,True,,
2018-03-31,Sun,Mercury,conjunction,neutral,2.24,False,Aries,Aries,True,,
2018-03-31,Sun,Mars,square,harsh,2.95,False,Aries,Capricorn,True,,
2018-03-31,Sun,Saturn,square,harsh,1.82,False,Aries,Capricorn,True,,
2018-03-31,Moon,Mercury,opposition,harsh,2.56,False,Libra,Aries,True,,
2018-03-31,Moon,Mars,square,harsh,2.63,False,Libra,Capricorn,True,,
2018-03-31,Moon,Saturn,square,harsh,1.5,False,Libra,Capricorn,True,,
2018-03-31,Mercury,Mars,square,harsh,5.19,False,Aries,Capricorn,True,,
2018-03-31,Mercury,Saturn,square,harsh,4.06,False,Aries,Capricorn,True,,
2018-03-31,Mars,Saturn,conjunction,neutral,1.13,False,Capricorn,Capricorn,True,,
2018-04-01,Sun,Mercury,conjunction,neutral,0.44,True,Aries,Aries,True,,
2018-04-01,Sun,Mars,square,harsh,3.39,False,Aries,Capricorn,True,,
2018-04-01,Sun,Saturn,square,harsh,2.78,False,Aries,Capricorn,True,,
2018-04-01,Mercury,Mars,square,harsh,3.83,False,Aries,Capricorn,True,,
2018-04-01,Mercury,Saturn,square,harsh,3.23,False,Aries,Capricorn,True,,
2018-04-01,Mars,Saturn,conjunction,neutral,0.6,True,Capricorn,Capricorn,True,,
2018-04-02,Sun,Mercury,conjunction,neutral,1.37,False,Aries,Aries,True,,
2018-04-02,Sun,Mars,square,harsh,3.82,False,Aries,Capricorn,True,,
2018-04-02,Sun,Saturn,square,harsh,3.74,False,Aries,Capricorn,True,,
2018-04-02,Moon,Venus,opposition,harsh,4.32,False,Scorpio,Taurus,True,,
2018-04-02,Moon,Mars,sextile,harmonious,1.72,False,Scorpio,Capricorn,True,,
2018-04-02,Moon,Saturn,sextile,harmonious,1.8,False,Scorpio,Capricorn,True,,
2018-04-02,Mercury,Mars,square,harsh,2.46,False,Aries,Capricorn,True,,
2018-04-02,Mercury,Saturn,square,harsh,2.37,False,Aries,Capricorn,True,,
2018-04-02,Mars,Saturn,conjunction,neutral,0.08,True,Capricorn,Capricorn,True,,
2018-04-03,Sun,Mercury,conjunction,neutral,3.18,False,Aries,Aries,True,,
2018-04-03,Sun,Mars,square,harsh,4.26,False,Aries,Capricorn,True,,
2018-04-03,Sun,Saturn,square,harsh,4.7,False,Aries,Capricorn,True,,
2018-04-03,Moon,Jupiter,conjunction,neutral,2.18,False,Scorpio,Scorpio,True,,
2018-04-03,Mercury,Mars,square,harsh,1.08,False,Aries,Capricorn,True,,
2018-04-03,Mercury,Saturn,square,harsh,1.52,False,Aries,Capricorn,True,,
2018-04-03,Venus,Mars,trine,harmonious,5.36,False,Taurus,Capricorn,True,,
2018-04-03,Venus,Saturn,trine,harmonious,4.92,False,Taurus,Capricorn,True,,
2018-04-03,Mars,Saturn,conjunction,neutral,0.44,True,Capricorn,Capricorn,True,,
2018-04-04,Sun,Mercury,conjunction,neutral,4.98,False,Aries,Aries,True,,
2018-04-04,Sun,Mars,square,harsh,4.7,False,Aries,Capricorn,True,,
2018-04-04,Sun,Saturn,square,harsh,5.67,False,Aries,Capricorn,True,,
2018-04-04,Mercury,Mars,square,harsh,0.28,True,Aries,Capricorn,True,,
2018-04-04,Mercury,Saturn,square,harsh,0.69,True,Aries,Capricorn,True,,
2018-04-04,Venus,Mars,trine,harmonious,4.67,False,Taurus,Capricorn,True,,
2018-04-04,Venus,Saturn,trine,harmonious,3.71,False,Taurus,Capricorn,True,,
2018-04-04,Mars,Saturn,conjunction,neutral,0.96,True,Capricorn,Capricorn,True,,
2018-04-04,Pluto,Jupiter,sextile,harmonious,0.96,True,Capricorn,Scorpio,False,True,95.0
2018-04-05,Sun,Moon,trine,harmonious,0.71,True,Aries,Sagittarius,True,,
2018-04-05,Sun,Mercury,conjunction,neutral,6.75,False,Aries,Aries,True,,
2018-04-05,Sun,Mars,square,harsh,5.15,False,Aries,Capricorn,True,,
2018-04-05,Mercury,Mars,square,harsh,1.6,False,Aries,Capricorn,True,,
2018-04-05,Mercury,Saturn,square,harsh,0.12,True,Aries,Capricorn,True,,
2018-04-05,Venus,Mars,trine,harmonious,3.98,False,Taurus,Capricorn,True,,
2018-04-05,Venus,Saturn,trine,harmonious,2.5,False,Taurus,Capricorn,True,,
2018-04-05,Mars,Saturn,conjunction,neutral,1.48,False,Capricorn,Capricorn,True,,
2018-04-05,Neptune,Moon,square,harsh,0.16,True,Pisces,Sagittarius,False,True,85.0
2018-04-05,Pluto,Jupiter,sextile,harmonious,0.87,True,Capricorn,Scorpio,False,True,95.0
2018-04-06,Sun,Mars,square,harsh,5.59,False,Aries,Capricorn,True,,
2018-04-06,Mercury,Mars,square,harsh,2.88,False,Aries,Capricorn,True,,
2018-04-06,Mercury,Saturn,square,harsh,0.88,True,Aries,Capricorn,True,,
2018-04-06,Venus,Mars,trine,harmonious,3.29,False,Taurus,Capricorn,True,,
2018-04-06,Venus,Saturn,trine,harmonious,1.29,False,Taurus,Capricorn,True,,
2018-04-06,Mars,Saturn,conjunction,neutral,2.0,False,Capricorn,Capricorn,True,,
2018-04-06,Uranus,Moon,trine,harmonious,0.79,True,Aries,Sagittarius,False,True,90.0
2018-04-06,Pluto,Jupiter,sextile,harmonious,0.78,True,Capricorn,Scorpio,False,True,95.0
2018-04-07,Moon,Mercury,square,harsh,1.43,False,Capricorn,Aries,True,,
2018-04-07,Moon,Venus,trine,harmonious,0.07,True,Capricorn,Taurus,True,,
2018-04-07,Moon,Mars,conjunction,neutral,2.68,False,Capricorn,Capricorn,True,,
2018-04-07,Moon,Saturn,conjunction,neutral,0.15,True,Capricorn,Capricorn,True,,
2018-04-07,Mercury,Mars,square,harsh,4.11,False,Aries,Capricorn,True,,
2018-04-07,Mercury,Saturn,square,harsh,1.58,False,Aries,Capricorn,True,,
2018-04-07,Venus,Mars,trine,harmonious,2.6,False,Taurus,Capricorn,True,,
2018-04-07,Venus,Saturn,trine,harmonious,0.08,True,Taurus,Capricorn,True,,
2018-04-07,Mars,Saturn,conjunction,neutral,2.52,False,Capricorn,Capricorn,True,,
2018-04-07,Pluto,Jupiter,sextile,harmonious,0.69,True,Capricorn,Scorpio,False,True,95.0
2018-04-08,Sun,Moon,square,harsh,2.12,False,Aries,Capricorn,True,,
2018-04-08,Moon,Jupiter,sextile,harmonious,1.11,False,Capricorn,Scorpio,True,,
2018-04-08,Mercury,Mars,square,harsh,5.27,False,Aries,Capricorn,True,,
2018-04-08,Mercury,Saturn,square,harsh,2.22,False,Aries,Capricorn,True,,
2018-04-08,Venus,Mars,trine,harmonious,1.91,False,Taurus,Capricorn,True,,
2018-04-08,Venus,Saturn,trine,harmonious,1.13,False,Taurus,Capricorn,True,,
2018-04-08,Mars,Saturn,conjunction,neutral,3.04,False,Capricorn,Capricorn,True,,
2018-04-08,Pluto,Moon,conjunction,neutral,0.52,True,Capricorn,Capricorn,False,True,95.0
2018-04-08,Pluto,Jupiter,sextile,harmonious,0.59,True,Capricorn,Scorpio,False,True,95.0
2018-04-09,Moon,Mercury,sextile,harmonious,3.75,False,Aquarius,Aries,True,,
2018-04-09,Mercury,Saturn,square,harsh,2.79,False,Aries,Capricorn,True,,
2018-04-09,Venus,Mars,trine,harmonious,1.22,False,Taurus,Capricorn,True,,
2018-04-09,Venus,Saturn,trine,harmonious,2.34,False,Taurus,Capricorn,True,,
2018-04-09,Mars,Saturn,conjunction,neutral,3.56,False,Capricorn,Capricorn,True,,
2018-04-09,Pluto,Jupiter,sextile,harmonious,0.5,True,Capricorn,Scorpio,False,True,95.0
2018-04-10,Moon,Venus,square,harsh,1.82,False,Aquarius,Taurus,True,,
2018-04-10,Mercury,Saturn,square,harsh,3.27,False,Aries,Capricorn,True,,
2018-04-10,Venus,Mars,trine,harmonious,0.52,True,Taurus,Capricorn,True,,
2018-04-10,Venus,Saturn,trine,harmonious,3.56,False,Taurus,Capricorn,True,,
2018-04-10,Mars,Saturn,conjunction,neutral,4.08,False,Capricorn,Capricorn,True,,
2018-04-10,Pluto,Sun,square,harsh,0.69,True,Capricorn,Aries,False,True,95.0
2018-04-10,Pluto,Jupiter,sextile,harmonious,0.4,True,Capricorn,Scorpio,False,True,95.0
2018-04-11,Moon,Jupiter,square,harsh,5.04,False,Aquarius,Scorpio,True,,
2018-04-11,Mercury,Saturn,square,harsh,3.67,False,Aries,Capricorn,True,,
2018-04-11,Venus,Mars,trine,harmonious,0.17,True,Taurus,Capricorn,True,,
2018-04-11,Venus,Saturn,trine,harmonious,4.77,False,Taurus,Capricorn,True,,
2018-04-11,Mars,Saturn,conjunction,neutral,4.6,False,Capricorn,Capricorn,True,,
2018-04-11,Pluto,Sun,square,harsh,0.29,True,Capricorn,Aries,False,True,95.0
2018-04-11,Pluto,Jupiter,sextile,harmonious,0.3,True,Capricorn,Scorpio,False,True,95.0
2018-04-12,Moon,Saturn,sextile,harmonious,0.16,True,Pisces,Capricorn,True,,
2018-04-12,Mercury,Saturn,square,harsh,3.98,False,Aries,Capricorn,True,,
2018-04-12,Venus,Mars,trine,harmonious,0.87,True,Taurus,Capricorn,True,,
2018-04-12,Venus,Saturn,trine,harmonious,5.99,False,Taurus,Capricorn,True,,
2018-04-12,Mars,Saturn,conjunction,neutral,5.11,False,Capricorn,Capricorn,True,,
2018-04-12,Neptune,Venus,sextile,harmonious,0.22,True,Pisces,Taurus,False,True,85.0
2018-04-12,Pluto,Jupiter,sextile,harmonious,0.2,True,Capricorn,Scorpio,False,True,95.0
2018-04-13,Moon,Jupiter,trine,harmonious,0.3,True,Pisces,Scorpio,True,,
2018-04-13,Mercury,Saturn,square,harsh,4.2,False,Aries,Capricorn,True,,
2018-04-13,Venus,Mars,trine,harmonious,1.57,False,Taurus,Capricorn,True,,
2018-04-13,Venus,Jupiter,opposition,harsh,5.03,False,Taurus,Scorpio,True,,
2018-04-13,Mars,Saturn,conjunction,neutral,5.63,False,Capricorn,Capricorn,True,,
2018-04-13,Neptune,Venus,sextile,harmonious,0.97,True,Pisces,Taurus,False,True,85.0
2018-04-13,Neptune,Mars,sextile,harmonious,0.6,True,Pisces,Capricorn,False,True,85.0
2018-04-13,Pluto,Moon,sextile,harmonious,0.39,True,Capricorn,Pisces,False,True,95.0
2018-04-13,Pluto,Jupiter,sextile,harmonious,0.1,True,Capricorn,Scorpio,False,True,95.0
2018-04-14,Moon,Mercury,conjunction,neutral,0.11,True,Aries,Aries,True,,
2018-04-14,Moon,Saturn,square,harsh,4.44,False,Aries,Capricorn,True,,
2018-04-14,Mercury,Saturn,square,harsh,4.33,False,Aries,Capricorn,True,,
2018-04-14,Venus,Mars,trine,harmonious,2.28,False,Taurus,Capricorn,True,,
2018-04-14,Venus,Jupiter,opposition,harsh,3.7,False,Taurus,Scorpio,True,,
2018-04-14,Mars,Saturn,conjunction,neutral,6.14,False,Capricorn,Capricorn,True,,
2018-04-14,Neptune,Mars,sextile,harmonious,0.11,True,Pisces,Capricorn,False,True,85.0
2018-04-14,Pluto,Jupiter,sextile,harmonious,0.01,True,Capricorn,Scorpio,False,True,95.0
2018-04-15,Sun,Moon,conjunction,neutral,7.37,False,Aries,Aries,True,,
2018-04-15,Moon,Mars,square,harsh,2.3,False,Aries,Capricorn,True,,
2018-04-15,Mercury,Saturn,square,harsh,4.37,False,Aries,Capricorn,True,,
2018-04-15,Venus,Mars,trine,harmonious,2.98,False,Taurus,Capricorn,True,,
2018-04-15,Venus,Jupiter,opposition,harsh,2.38,False,Taurus,Scorpio,True,,
2018-04-15,Mars,Saturn,conjunction,neutral,6.66,False,Capricorn,Capricorn,True,,
2018-04-15,Neptune,Mars,sextile,harmonious,0.38,True,Pisces,Capricorn,False,True,85.0
2018-04-15,Pluto,Jupiter,sextile,harmonious,0.11,True,Capricorn,Scorpio,False,True,95.0
2018-04-16,Sun,Moon,conjunction,neutral,5.37,False,Aries,Taurus,True,,
2018-04-16,Mercury,Saturn,square,harsh,4.32,False,Aries,Capricorn,True,,
2018-04-16,Venus,Mars,trine,harmonious,3.69,False,Taurus,Capricorn,True,,
2018-04-16,Venus,Jupiter,opposition,harsh,1.05,False,Taurus,Scorpio,True,,
2018-04-16,Mars,Saturn,conjunction,neutral,7.17,False,Capricorn,Capricorn,True,,
